src/chess/Cell.java:10:	Avoid unused imports such as 'theme.Theme'
src/chess/Main.java:307:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:309:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:311:	Found 'DU'-anomaly for variable 'index' (lines '311'-'340').
src/chess/Main.java:312:	Found 'DU'-anomaly for variable 'index' (lines '312'-'340').
src/chess/Main.java:312:	Local variable 'iterator' could be declared final
src/chess/Main.java:313:	Avoid variables with short names like p
src/chess/Main.java:314:	Avoid instantiating new objects inside loops
src/chess/Main.java:314:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:316:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:319:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:320:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:321:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:322:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:323:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:324:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:325:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:326:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:327:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:328:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:329:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:330:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:331:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:332:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:333:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:334:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:336:	Comment is too large: Line too long
src/chess/Main.java:337:	Comment is too large: Line too long
src/chess/Main.java:343:	It is a good practice to call super() in a constructor
src/chess/Main.java:369:	Avoid unused constructor parameters such as 'a'.
src/chess/Main.java:369:	Avoid variables with short names like a
src/chess/Main.java:369:	It is a good practice to call super() in a constructor
src/chess/Main.java:369:	Parameter 'a' is not assigned and could be declared final
src/chess/Main.java:398:	Found 'DU'-anomaly for variable 'serialVersionUID' (lines '398'-'415').
src/chess/Main.java:398:	Found 'DU'-anomaly for variable 'serialVersionUID' (lines '398'-'415').
src/chess/Main.java:401:	Parameter 'graphics' is not assigned and could be declared final
src/chess/Main.java:401:	publicMethodCommentRequirement Required
src/chess/Main.java:403:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:403:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	System.out.println is used
src/chess/Main.java:418:	Local variable 'whitestats' could be declared final
src/chess/Main.java:419:	Local variable 'blackstats' could be declared final
src/chess/Main.java:429:	The String literal "Select" appears 4 times in this file; the first occurrence is on line 429
src/chess/Main.java:433:	The String literal "New Player" appears 4 times in this file; the first occurrence is on line 433
src/chess/Main.java:442:	Avoid excessively long variable names like saveCurrentSessionBtn
src/chess/Main.java:442:	Local variable 'saveCurrentSessionBtn' could be declared final
src/chess/Main.java:445:	Comment is too large: Line too long
src/chess/Main.java:447:	Local variable 'session' could be declared final
src/chess/Main.java:450:	Avoid variables with short names like ae
src/chess/Main.java:450:	Parameter 'ae' is not assigned and could be declared final
src/chess/Main.java:450:	publicMethodCommentRequirement Required
src/chess/Main.java:456:	Avoid variables with short names like ae
src/chess/Main.java:456:	Parameter 'ae' is not assigned and could be declared final
src/chess/Main.java:456:	publicMethodCommentRequirement Required
src/chess/Main.java:474:	The String literal "Name   :" appears 4 times in this file; the first occurrence is on line 474
src/chess/Main.java:475:	The String literal "Played :" appears 4 times in this file; the first occurrence is on line 475
src/chess/Main.java:476:	The String literal "Won    :" appears 4 times in this file; the first occurrence is on line 476
src/chess/Main.java:490:	Avoid unused method parameters such as 'a'.
src/chess/Main.java:490:	Avoid variables with short names like a
src/chess/Main.java:490:	Parameter 'a' is not assigned and could be declared final
src/chess/Main.java:491:	Local variable 'whitestats' could be declared final
src/chess/Main.java:492:	Local variable 'blackstats' could be declared final
src/chess/Main.java:514:	Avoid excessively long variable names like saveCurrentSessionBtn
src/chess/Main.java:514:	Local variable 'saveCurrentSessionBtn' could be declared final
src/chess/Main.java:515:	Avoid excessively long variable names like restorePrevSessionBtn
src/chess/Main.java:515:	Local variable 'restorePrevSessionBtn' could be declared final
src/chess/Main.java:519:	Local variable 'session' could be declared final
src/chess/Main.java:523:	Comment is too large: Line too long
src/chess/Main.java:555:	Local variable 'folder' could be declared final
src/chess/Main.java:556:	Local variable 'listOfFiles' could be declared final
src/chess/Main.java:556:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:559:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:559:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:560:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:560:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:560:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:560:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Local variable 'setTime' could be declared final
src/chess/Main.java:588:	Avoid unused method parameters such as 'a'.
src/chess/Main.java:588:	Avoid variables with short names like a
src/chess/Main.java:588:	Parameter 'a' is not assigned and could be declared final
src/chess/Main.java:591:	Local variable 'setTime' could be declared final
src/chess/Main.java:638:	Local variable 'witr' could be declared final
src/chess/Main.java:640:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:640:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:644:	Local variable 'bitr' could be declared final
src/chess/Main.java:646:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:646:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:656:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:657:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:658:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:667:	Local variable 'img' could be declared final
src/chess/Main.java:672:	The method 'defineAllCells' has a Cyclomatic Complexity of 37.
src/chess/Main.java:672:	The method 'defineAllCells' has a Modified Cyclomatic Complexity of 21.
src/chess/Main.java:672:	The method 'defineAllCells' has a Standard Cyclomatic Complexity of 21.
src/chess/Main.java:672:	publicMethodCommentRequirement Required
src/chess/Main.java:673:	Avoid variables with short names like P
src/chess/Main.java:673:	Unnecessary use of fully qualified name 'pieces.Piece' due to existing import 'pieces.*'
src/chess/Main.java:673:	Variables should start with a lowercase character, 'P' starts with uppercase character.
src/chess/Main.java:678:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'680').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'682').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'684').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'686').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'688').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'690').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'692').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'694').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'696').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'698').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'700').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'702').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'704').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'706').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'708').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'710').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'712').
src/chess/Main.java:678:	Found 'DD'-anomaly for variable 'P' (lines '678'-'714').
src/chess/Main.java:711:	Avoid using Literals in Conditional Statements
src/chess/Main.java:713:	Avoid using Literals in Conditional Statements
src/chess/Main.java:716:	Avoid instantiating new objects inside loops
src/chess/Main.java:717:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:724:	Comment is too large: Too many lines
src/chess/Main.java:735:	Parameter 'timeSlider' is not assigned and could be declared final
src/chess/Main.java:735:	publicMethodCommentRequirement Required
src/chess/Main.java:747:	publicMethodCommentRequirement Required
src/chess/Main.java:748:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:748:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:748:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:748:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:748:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:748:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:748:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:752:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:758:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:764:	Avoid using Literals in Conditional Statements
src/chess/Main.java:764:	Use equals() to compare strings instead of '==' or '!='
src/chess/Main.java:775:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:777:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:784:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:784:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:786:	Avoid variables with short names like it
src/chess/Main.java:786:	Local variable 'it' could be declared final
src/chess/Main.java:788:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:793:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:793:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:794:	Avoid variables with short names like it
src/chess/Main.java:794:	Local variable 'it' could be declared final
src/chess/Main.java:796:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:800:	Avoid unused method parameters such as 'evt'.
src/chess/Main.java:800:	Parameter 'evt' is not assigned and could be declared final
src/chess/Main.java:800:	Unnecessary use of fully qualified name 'java.awt.event.ActionEvent' due to existing import 'java.awt.event.ActionEvent'
src/chess/Main.java:802:	System.exit() should not be used in J2EE/JEE apps
src/chess/Main.java:806:	publicMethodCommentRequirement Required
src/chess/Main.java:809:	Local variable 'path' could be declared final
src/chess/Main.java:812:	Local variable 'writer' could be declared final
src/chess/Main.java:815:	Local variable 'fileOut' could be declared final
src/chess/Main.java:817:	Local variable 'out' could be declared final
src/chess/Main.java:821:	System.out.printf is used
src/chess/Main.java:822:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:823:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:827:	Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block
src/chess/Main.java:828:	System.out.println is used
src/chess/Main.java:831:	Avoid variables with short names like ae
src/chess/Main.java:831:	Parameter 'ae' is not assigned and could be declared final
src/chess/Main.java:831:	protectedMethodCommentRequirement Required
src/chess/Main.java:833:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:838:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:838:	Parameter 'tocell' is not assigned and could be declared final
src/chess/Main.java:839:	Found 'DD'-anomaly for variable 'newboardstate' (lines '839'-'843').
src/chess/Main.java:843:	Avoid instantiating new objects inside loops
src/chess/Main.java:843:	Found 'DD'-anomaly for variable 'newboardstate' (lines '843'-'843').
src/chess/Main.java:845:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:846:	System.out.println is used
src/chess/Main.java:851:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:851:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:851:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:852:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:852:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:852:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:855:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:856:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:856:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:856:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:857:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:858:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:860:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:860:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:860:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:861:	Avoid unnecessary if..then..else statements when returning booleans
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:861:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:862:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:869:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:869:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:869:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:869:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:870:	Local variable 'newlist' could be declared final
src/chess/Main.java:871:	Found 'DD'-anomaly for variable 'newboardstate' (lines '871'-'878').
src/chess/Main.java:872:	Avoid variables with short names like it
src/chess/Main.java:872:	Local variable 'it' could be declared final
src/chess/Main.java:873:	Avoid variables with short names like x
src/chess/Main.java:873:	Avoid variables with short names like y
src/chess/Main.java:873:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:878:	Avoid instantiating new objects inside loops
src/chess/Main.java:878:	Found 'DD'-anomaly for variable 'newboardstate' (lines '878'-'878').
src/chess/Main.java:880:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:880:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:885:	Local variable 'tempc' could be declared final
src/chess/Main.java:886:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:886:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:886:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:887:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:887:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:887:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:889:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:890:	Found 'DD'-anomaly for variable 'x' (lines '890'-'895').
src/chess/Main.java:890:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:891:	Found 'DD'-anomaly for variable 'y' (lines '891'-'896').
src/chess/Main.java:891:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:892:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:892:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:892:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:893:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:894:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:898:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:898:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:898:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:899:	Useless parentheses.
src/chess/Main.java:900:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:906:	Comment is too large: Line too long
src/chess/Main.java:907:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:907:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:907:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:907:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:907:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:908:	Local variable 'newlist' could be declared final
src/chess/Main.java:909:	Found 'DD'-anomaly for variable 'newboardstate' (lines '909'-'916').
src/chess/Main.java:910:	Avoid variables with short names like it
src/chess/Main.java:910:	Local variable 'it' could be declared final
src/chess/Main.java:911:	Avoid variables with short names like x
src/chess/Main.java:911:	Avoid variables with short names like y
src/chess/Main.java:911:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:916:	Avoid instantiating new objects inside loops
src/chess/Main.java:916:	Found 'DD'-anomaly for variable 'newboardstate' (lines '916'-'916').
src/chess/Main.java:918:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:918:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:922:	Local variable 'tempc' could be declared final
src/chess/Main.java:923:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:923:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:923:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:924:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:924:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:924:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:926:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:927:	Found 'DD'-anomaly for variable 'x' (lines '927'-'932').
src/chess/Main.java:927:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:928:	Found 'DD'-anomaly for variable 'y' (lines '928'-'933').
src/chess/Main.java:928:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:929:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:929:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:929:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:930:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:931:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:935:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:935:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:935:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:936:	Useless parentheses.
src/chess/Main.java:937:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:943:	Comment is too large: Line too long
src/chess/Main.java:944:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:944:	publicMethodCommentRequirement Required
src/chess/Main.java:945:	Found 'DU'-anomaly for variable 'dlist' (lines '945'-'959').
src/chess/Main.java:948:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:948:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:948:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:948:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:948:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:948:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:949:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:950:	Found 'DD'-anomaly for variable 'dlist' (lines '950'-'951').
src/chess/Main.java:950:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:950:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:950:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:951:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:951:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:952:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:952:	Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()
src/chess/Main.java:953:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:965:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:1003:	Comment is too large: Line too long
src/chess/Main.java:1006:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:1006:	publicMethodCommentRequirement Required
