src/chess/Cell.java:13:	Avoid short class names like Cell
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:437:	Avoid using if...else statements without curly braces
src/chess/Main.java:439:	Avoid using if...else statements without curly braces
src/chess/Main.java:443:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:443:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:443:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:443:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:445:	Local variable 'newlist' could be declared final
src/chess/Main.java:446:	Found 'DD'-anomaly for variable 'newboardstate' (lines '446'-'453').
src/chess/Main.java:447:	Avoid variables with short names like it
src/chess/Main.java:447:	Local variable 'it' could be declared final
src/chess/Main.java:448:	Avoid variables with short names like x
src/chess/Main.java:448:	Avoid variables with short names like y
src/chess/Main.java:448:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:451:	Avoid using for statements without curly braces
src/chess/Main.java:453:	Avoid instantiating new objects inside loops
src/chess/Main.java:453:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:453:	Found 'DD'-anomaly for variable 'newboardstate' (lines '453'-'453').
src/chess/Main.java:453:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:455:	Local variable 'tempc' could be declared final
src/chess/Main.java:456:	Avoid using if statements without curly braces
src/chess/Main.java:456:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:456:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:456:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:457:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:457:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:457:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:458:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:459:	Found 'DD'-anomaly for variable 'x' (lines '459'-'465').
src/chess/Main.java:459:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:460:	Found 'DD'-anomaly for variable 'y' (lines '460'-'466').
src/chess/Main.java:460:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:461:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:461:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:461:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:463:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:464:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:468:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:468:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:468:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:469:	Avoid using if statements without curly braces
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:469:	Useless parentheses.
src/chess/Main.java:470:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:475:	Comment is too large: Line too long
src/chess/Main.java:476:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:476:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:476:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:476:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:476:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:478:	Local variable 'newlist' could be declared final
src/chess/Main.java:479:	Found 'DD'-anomaly for variable 'newboardstate' (lines '479'-'486').
src/chess/Main.java:480:	Avoid variables with short names like it
src/chess/Main.java:480:	Local variable 'it' could be declared final
src/chess/Main.java:481:	Avoid variables with short names like x
src/chess/Main.java:481:	Avoid variables with short names like y
src/chess/Main.java:481:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:484:	Avoid using for statements without curly braces
src/chess/Main.java:486:	Avoid instantiating new objects inside loops
src/chess/Main.java:486:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:486:	Found 'DD'-anomaly for variable 'newboardstate' (lines '486'-'486').
src/chess/Main.java:486:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:487:	Local variable 'tempc' could be declared final
src/chess/Main.java:488:	Avoid using if statements without curly braces
src/chess/Main.java:488:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:488:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:488:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:489:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:489:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:489:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:490:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:491:	Found 'DD'-anomaly for variable 'x' (lines '491'-'497').
src/chess/Main.java:491:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:492:	Found 'DD'-anomaly for variable 'y' (lines '492'-'498').
src/chess/Main.java:492:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:493:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:493:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:493:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:495:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:496:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:500:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:500:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:500:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:501:	Avoid using if statements without curly braces
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:501:	Useless parentheses.
src/chess/Main.java:502:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:507:	Comment is too large: Line too long
src/chess/Main.java:508:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:508:	publicMethodCommentRequirement Required
src/chess/Main.java:510:	Found 'DU'-anomaly for variable 'dlist' (lines '510'-'526').
src/chess/Main.java:515:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:515:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:515:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:515:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:515:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:515:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:515:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:517:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:518:	Found 'DD'-anomaly for variable 'dlist' (lines '518'-'519').
src/chess/Main.java:518:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:518:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:518:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:518:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:519:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:519:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:520:	Avoid using if statements without curly braces
src/chess/Main.java:520:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:520:	Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()
src/chess/Main.java:521:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:534:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:535:	Avoid using if statements without curly braces
src/chess/Main.java:573:	Comment is too large: Line too long
src/chess/Main.java:576:	Avoid really long methods.
src/chess/Main.java:576:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:576:	The method 'mouseClicked' has a Cyclomatic Complexity of 29.
src/chess/Main.java:576:	The method 'mouseClicked' has a Modified Cyclomatic Complexity of 24.
src/chess/Main.java:576:	The method 'mouseClicked' has a Standard Cyclomatic Complexity of 24.
src/chess/Main.java:576:	The method mouseClicked() has an NPath complexity of 834
src/chess/Main.java:576:	publicMethodCommentRequirement Required
src/chess/Main.java:583:	Avoid using if statements without curly braces
src/chess/Main.java:583:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:588:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:590:	Avoid using if...else statements without curly braces
src/chess/Main.java:593:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:593:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:593:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:593:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:593:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:593:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:593:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:594:	Avoid using if...else statements without curly braces
src/chess/Main.java:595:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:595:	Avoid using if statements without curly braces
src/chess/Main.java:608:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:610:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:610:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:614:	Avoid using if statements without curly braces
src/chess/Main.java:617:	Avoid using if statements without curly braces
src/chess/Main.java:620:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:622:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:622:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:622:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:622:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:622:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:622:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:622:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:623:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:623:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:626:	Avoid using if statements without curly braces
src/chess/Main.java:631:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:631:	Avoid using if statements without curly braces
src/chess/Main.java:631:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:632:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:632:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:632:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:632:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:632:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:632:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:632:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:635:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:636:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:648:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:653:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:653:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:660:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:662:	Avoid using if...else statements without curly braces
src/chess/Main.java:665:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:665:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:665:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:665:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:665:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:665:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:665:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:666:	Avoid using if...else statements without curly braces
src/chess/Main.java:667:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:667:	Avoid using if statements without curly braces
src/chess/Main.java:675:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:676:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:682:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:682:	publicMethodCommentRequirement Required
src/chess/Main.java:686:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:686:	publicMethodCommentRequirement Required
src/chess/Main.java:690:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:690:	publicMethodCommentRequirement Required
src/chess/Main.java:694:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:694:	publicMethodCommentRequirement Required
src/chess/Main.java:699:	Each class should declare at least one constructor
src/chess/Main.java:699:	To avoid mistakes add a comment at the beginning of the START nested class if you want a default access modifier
src/chess/Main.java:699:	headerCommentRequirement Required
src/chess/Main.java:704:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:704:	publicMethodCommentRequirement Required
src/chess/Main.java:736:	Each class should declare at least one constructor
src/chess/Main.java:736:	To avoid mistakes add a comment at the beginning of the TimeChange nested class if you want a default access modifier
src/chess/Main.java:736:	headerCommentRequirement Required
src/chess/Main.java:739:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:739:	publicMethodCommentRequirement Required
src/chess/Main.java:746:	The class 'SelectHandler' has a Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:746:	The class 'SelectHandler' has a Modified Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:746:	The class 'SelectHandler' has a Standard Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:746:	To avoid mistakes add a comment at the beginning of the SelectHandler nested class if you want a default access modifier
src/chess/Main.java:746:	headerCommentRequirement Required
src/chess/Main.java:748:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Main.java:748:	Private field 'color' could be made final; it is only initialized in the declaration or constructor.
src/chess/Main.java:748:	fieldCommentRequirement Required
src/chess/Main.java:750:	Avoid variables with short names like i
src/chess/Main.java:750:	Parameter 'i' is not assigned and could be declared final
src/chess/Main.java:755:	Found 'UR'-anomaly for variable 's' (lines '755'-'798').
src/chess/Main.java:755:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:755:	The method 'actionPerformed' has a Cyclomatic Complexity of 16.
src/chess/Main.java:755:	The method 'actionPerformed' has a Modified Cyclomatic Complexity of 16.
src/chess/Main.java:755:	The method 'actionPerformed' has a Standard Cyclomatic Complexity of 16.
src/chess/Main.java:755:	The method actionPerformed() has an NPath complexity of 4500000
src/chess/Main.java:755:	publicMethodCommentRequirement Required
src/chess/Main.java:758:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:759:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:759:	Avoid variables with short names like n
src/chess/Main.java:759:	Found 'DD'-anomaly for variable 'n' (lines '759'-'771').
src/chess/Main.java:759:	Found 'DU'-anomaly for variable 'n' (lines '759'-'807').
src/chess/Main.java:760:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:760:	Avoid variables with short names like jc
src/chess/Main.java:760:	Found 'DU'-anomaly for variable 'jc' (lines '760'-'807').
src/chess/Main.java:760:	Local variable 'jc' could be declared final
src/chess/Main.java:761:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:761:	Found 'DU'-anomaly for variable 'ojc' (lines '761'-'807').
src/chess/Main.java:761:	Local variable 'ojc' could be declared final
src/chess/Main.java:762:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:762:	Avoid variables with short names like pl
src/chess/Main.java:762:	Found 'DU'-anomaly for variable 'pl' (lines '762'-'807').
src/chess/Main.java:762:	Local variable 'pl' could be declared final
src/chess/Main.java:764:	Local variable 'opl' could be declared final
src/chess/Main.java:765:	Avoid using if statements without curly braces
src/chess/Main.java:765:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:766:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:767:	Found 'DU'-anomaly for variable 'det' (lines '767'-'807').
src/chess/Main.java:767:	Local variable 'det' could be declared final
src/chess/Main.java:768:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:768:	Avoid variables with short names like PL
src/chess/Main.java:768:	Found 'DU'-anomaly for variable 'PL' (lines '768'-'807').
src/chess/Main.java:768:	Local variable 'PL' could be declared final
src/chess/Main.java:768:	Variables should start with a lowercase character, 'PL' starts with uppercase character.
src/chess/Main.java:769:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:769:	Avoid using if statements without curly braces
src/chess/Main.java:770:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:771:	Found 'DU'-anomaly for variable 'n' (lines '771'-'807').
src/chess/Main.java:771:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:772:	Avoid variables with short names like it
src/chess/Main.java:772:	Local variable 'it' could be declared final
src/chess/Main.java:772:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:773:	Local variable 'oit' could be declared final
src/chess/Main.java:773:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:776:	Avoid variables with short names like p
src/chess/Main.java:776:	Local variable 'p' could be declared final
src/chess/Main.java:777:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:777:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:783:	Avoid variables with short names like p
src/chess/Main.java:783:	Local variable 'p' could be declared final
src/chess/Main.java:784:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:784:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:785:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:789:	Avoid using if statements without curly braces
src/chess/Main.java:792:	Avoid using if...else statements without curly braces
src/chess/Main.java:794:	Avoid using if...else statements without curly braces
src/chess/Main.java:796:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:797:	Avoid using for statements without curly braces
src/chess/Main.java:797:	Local variable 's' could be declared final
src/chess/Main.java:798:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:798:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:803:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:804:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:805:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:813:	To avoid mistakes add a comment at the beginning of the Handler nested class if you want a default access modifier
src/chess/Main.java:813:	headerCommentRequirement Required
src/chess/Main.java:814:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Main.java:814:	Private field 'color' could be made final; it is only initialized in the declaration or constructor.
src/chess/Main.java:814:	fieldCommentRequirement Required
src/chess/Main.java:815:	Avoid variables with short names like i
src/chess/Main.java:815:	Parameter 'i' is not assigned and could be declared final
src/chess/Main.java:820:	Avoid variables with short names like e
src/chess/Main.java:820:	Parameter 'e' is not assigned and could be declared final
src/chess/Main.java:820:	The method actionPerformed() has an NPath complexity of 1250
src/chess/Main.java:820:	publicMethodCommentRequirement Required
src/chess/Main.java:822:	Avoid variables with short names like n
src/chess/Main.java:822:	Found 'DD'-anomaly for variable 'n' (lines '822'-'827').
src/chess/Main.java:823:	Avoid variables with short names like j
src/chess/Main.java:823:	Local variable 'j' could be declared final
src/chess/Main.java:824:	Avoid variables with short names like N
src/chess/Main.java:824:	Local variable 'N' could be declared final
src/chess/Main.java:824:	Variables should start with a lowercase character, 'N' starts with uppercase character.
src/chess/Main.java:825:	Avoid variables with short names like it
src/chess/Main.java:825:	Found 'DU'-anomaly for variable 'it' (lines '825'-'859').
src/chess/Main.java:825:	Local variable 'it' could be declared final
src/chess/Main.java:825:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:826:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:826:	Found 'DU'-anomaly for variable 'det' (lines '826'-'859').
src/chess/Main.java:826:	Local variable 'det' could be declared final
src/chess/Main.java:829:	Avoid if (x != y) ..; else ..;
src/chess/Main.java:834:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:834:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:836:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:839:	Avoid if (x != y) ..; else ..;
src/chess/Main.java:839:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:840:	Local variable 'tem' could be declared final
src/chess/Main.java:841:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:843:	Avoid using if...else statements without curly braces
src/chess/Main.java:845:	Avoid using if...else statements without curly braces
src/chess/Main.java:847:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:847:	Avoid using if...else statements without curly braces
src/chess/Main.java:850:	Avoid using if...else statements without curly braces
src/chess/Main.java:851:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:855:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:856:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:857:	Potential violation of Law of Demeter (object not created locally)
src/chess/Player.java:20:	Comment is too large: Line too long
src/chess/Player.java:23:	The class 'Player' has a Cyclomatic Complexity of 3 (Highest = 13).
src/chess/Player.java:23:	The class 'Player' has a Modified Cyclomatic Complexity of 3 (Highest = 13).
src/chess/Player.java:23:	The class 'Player' has a Standard Cyclomatic Complexity of 3 (Highest = 13).
src/chess/Player.java:26:	Field name has the same name as a method
src/chess/Player.java:26:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Player.java:26:	Private field 'name' could be made final; it is only initialized in the declaration or constructor.
src/chess/Player.java:26:	fieldCommentRequirement Required
src/chess/Player.java:27:	Field gamesplayed has the same name as a method
src/chess/Player.java:27:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Player.java:27:	fieldCommentRequirement Required
src/chess/Player.java:28:	Field gameswon has the same name as a method
src/chess/Player.java:28:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Player.java:28:	fieldCommentRequirement Required
src/chess/Player.java:31:	Parameter 'name' is not assigned and could be declared final
src/chess/Player.java:31:	publicMethodCommentRequirement Required
